cpd,dose,landmark_genes,moa,MAS,TAS
cyclosporin-a,5,201626_at,Calcineurin inhibitor,0.7132129030015294,0.2337178198795057
cyclosporin-a,5,201098_at,Calcineurin inhibitor,0.7132129030015294,0.2337178198795057
cyclosporin-a,5,208763_s_at,Calcineurin inhibitor,0.7132129030015294,0.2337178198795057
cyclosporin-a,5,201761_at,Calcineurin inhibitor,0.7132129030015294,0.2337178198795057
cyclosporin-a,5,200698_at,Calcineurin inhibitor,0.7132129030015294,0.2337178198795057
cyclosporin-a,5,203675_at,Calcineurin inhibitor,0.7132129030015294,0.2337178198795057
cyclosporin-a,5,202847_at,Calcineurin inhibitor,0.7132129030015294,0.2337178198795057
cyclosporin-a,5,202722_s_at,Calcineurin inhibitor,0.7132129030015294,0.2337178198795057
cyclosporin-a,5,201397_at,Calcineurin inhibitor,0.7132129030015294,0.2337178198795057
cyclosporin-a,5,207871_s_at,Calcineurin inhibitor,0.7132129030015294,0.2337178198795057
cyclosporin-a,5,200757_s_at,Calcineurin inhibitor,0.7132129030015294,0.2337178198795057
cyclosporin-a,5,202148_s_at,Calcineurin inhibitor,0.7132129030015294,0.2337178198795057
cyclosporin-a,5,202388_at,Calcineurin inhibitor,0.7132129030015294,0.2337178198795057
cyclosporin-a,5,217168_s_at,Calcineurin inhibitor,0.7132129030015294,0.2337178198795057
cyclosporin-a,5,218358_at,Calcineurin inhibitor,0.7132129030015294,0.2337178198795057
cyclosporin-a,5,201565_s_at,Calcineurin inhibitor,0.7132129030015294,0.2337178198795057
cyclosporin-a,5,202705_at,Calcineurin inhibitor,0.7132129030015294,0.2337178198795057
cyclosporin-a,5,219390_at,Calcineurin inhibitor,0.7132129030015294,0.2337178198795057
cyclosporin-a,5,203395_s_at,Calcineurin inhibitor,0.7132129030015294,0.2337178198795057
cyclosporin-a,5,203279_at,Calcineurin inhibitor,0.7132129030015294,0.2337178198795057
dacomitinib,6,213702_x_at,EGFR inhibitor,0.7767410963654745,0.20209822312988207
dacomitinib,6,212143_s_at,EGFR inhibitor,0.7767410963654745,0.20209822312988207
dacomitinib,6,209875_s_at,EGFR inhibitor,0.7767410963654745,0.20209822312988207
dacomitinib,6,202095_s_at,EGFR inhibitor,0.7767410963654745,0.20209822312988207
dacomitinib,6,204256_at,EGFR inhibitor,0.7767410963654745,0.20209822312988207
dacomitinib,6,200789_at,EGFR inhibitor,0.7767410963654745,0.20209822312988207
dacomitinib,6,201626_at,EGFR inhibitor,0.7767410963654745,0.20209822312988207
dacomitinib,6,202887_s_at,EGFR inhibitor,0.7767410963654745,0.20209822312988207
dacomitinib,6,208763_s_at,EGFR inhibitor,0.7767410963654745,0.20209822312988207
dacomitinib,6,208647_at,EGFR inhibitor,0.7767410963654745,0.20209822312988207
dacomitinib,6,201761_at,EGFR inhibitor,0.7767410963654745,0.20209822312988207
dacomitinib,6,201000_at,EGFR inhibitor,0.7767410963654745,0.20209822312988207
dacomitinib,6,202087_s_at,EGFR inhibitor,0.7767410963654745,0.20209822312988207
dacomitinib,6,203360_s_at,EGFR inhibitor,0.7767410963654745,0.20209822312988207
dacomitinib,6,202022_at,EGFR inhibitor,0.7767410963654745,0.20209822312988207
dacomitinib,6,202382_s_at,EGFR inhibitor,0.7767410963654745,0.20209822312988207
dacomitinib,6,202847_at,EGFR inhibitor,0.7767410963654745,0.20209822312988207
dacomitinib,6,201847_at,EGFR inhibitor,0.7767410963654745,0.20209822312988207
dacomitinib,6,201397_at,EGFR inhibitor,0.7767410963654745,0.20209822312988207
dacomitinib,6,212815_at,EGFR inhibitor,0.7767410963654745,0.20209822312988207
dacomitinib,6,202388_at,EGFR inhibitor,0.7767410963654745,0.20209822312988207
dacomitinib,6,201498_at,EGFR inhibitor,0.7767410963654745,0.20209822312988207
dacomitinib,6,203119_at,EGFR inhibitor,0.7767410963654745,0.20209822312988207
dacomitinib,6,217809_at,EGFR inhibitor,0.7767410963654745,0.20209822312988207
dacomitinib,6,209608_s_at,EGFR inhibitor,0.7767410963654745,0.20209822312988207
dacomitinib,6,217900_at,EGFR inhibitor,0.7767410963654745,0.20209822312988207
dacomitinib,6,219390_at,EGFR inhibitor,0.7767410963654745,0.20209822312988207
dacomitinib,6,208626_s_at,EGFR inhibitor,0.7767410963654745,0.20209822312988207
danusertib,3,202284_s_at,Aurora kinase inhibitor|Growth factor receptor inhibitor,0.8345603335115149,0.13995782595925804
danusertib,3,212815_at,Aurora kinase inhibitor|Growth factor receptor inhibitor,0.8345603335115149,0.13995782595925804
danusertib,3,203379_at,Aurora kinase inhibitor|Growth factor receptor inhibitor,0.8345603335115149,0.13995782595925804
danusertib,3,218346_s_at,Aurora kinase inhibitor|Growth factor receptor inhibitor,0.8345603335115149,0.13995782595925804
danusertib,4,204531_s_at,Aurora kinase inhibitor|Growth factor receptor inhibitor,0.8498156588750501,0.2098880910693032
danusertib,4,208611_s_at,Aurora kinase inhibitor|Growth factor receptor inhibitor,0.8498156588750501,0.2098880910693032
danusertib,4,204695_at,Aurora kinase inhibitor|Growth factor receptor inhibitor,0.8498156588750501,0.2098880910693032
danusertib,4,202240_at,Aurora kinase inhibitor|Growth factor receptor inhibitor,0.8498156588750501,0.2098880910693032
danusertib,4,212189_s_at,Aurora kinase inhibitor|Growth factor receptor inhibitor,0.8498156588750501,0.2098880910693032
danusertib,4,204729_s_at,Aurora kinase inhibitor|Growth factor receptor inhibitor,0.8498156588750501,0.2098880910693032
danusertib,4,212281_s_at,Aurora kinase inhibitor|Growth factor receptor inhibitor,0.8498156588750501,0.2098880910693032
danusertib,4,201664_at,Aurora kinase inhibitor|Growth factor receptor inhibitor,0.8498156588750501,0.2098880910693032
danusertib,4,209515_s_at,Aurora kinase inhibitor|Growth factor receptor inhibitor,0.8498156588750501,0.2098880910693032
danusertib,4,202284_s_at,Aurora kinase inhibitor|Growth factor receptor inhibitor,0.8498156588750501,0.2098880910693032
danusertib,4,218350_s_at,Aurora kinase inhibitor|Growth factor receptor inhibitor,0.8498156588750501,0.2098880910693032
danusertib,4,212815_at,Aurora kinase inhibitor|Growth factor receptor inhibitor,0.8498156588750501,0.2098880910693032
danusertib,4,207700_s_at,Aurora kinase inhibitor|Growth factor receptor inhibitor,0.8498156588750501,0.2098880910693032
danusertib,4,204087_s_at,Aurora kinase inhibitor|Growth factor receptor inhibitor,0.8498156588750501,0.2098880910693032
danusertib,4,209161_at,Aurora kinase inhibitor|Growth factor receptor inhibitor,0.8498156588750501,0.2098880910693032
danusertib,4,218039_at,Aurora kinase inhibitor|Growth factor receptor inhibitor,0.8498156588750501,0.2098880910693032
danusertib,4,210416_s_at,Aurora kinase inhibitor|Growth factor receptor inhibitor,0.8498156588750501,0.2098880910693032
danusertib,4,208708_x_at,Aurora kinase inhibitor|Growth factor receptor inhibitor,0.8498156588750501,0.2098880910693032
danusertib,4,204781_s_at,Aurora kinase inhibitor|Growth factor receptor inhibitor,0.8498156588750501,0.2098880910693032
danusertib,4,203379_at,Aurora kinase inhibitor|Growth factor receptor inhibitor,0.8498156588750501,0.2098880910693032
danusertib,4,202705_at,Aurora kinase inhibitor|Growth factor receptor inhibitor,0.8498156588750501,0.2098880910693032
danusertib,4,218346_s_at,Aurora kinase inhibitor|Growth factor receptor inhibitor,0.8498156588750501,0.2098880910693032
danusertib,4,204126_s_at,Aurora kinase inhibitor|Growth factor receptor inhibitor,0.8498156588750501,0.2098880910693032
danusertib,4,218529_at,Aurora kinase inhibitor|Growth factor receptor inhibitor,0.8498156588750501,0.2098880910693032
danusertib,5,204695_at,Aurora kinase inhibitor|Growth factor receptor inhibitor,0.8569337932472628,0.2790058281343466
danusertib,5,209464_at,Aurora kinase inhibitor|Growth factor receptor inhibitor,0.8569337932472628,0.2790058281343466
danusertib,5,205500_at,Aurora kinase inhibitor|Growth factor receptor inhibitor,0.8569337932472628,0.2790058281343466
danusertib,5,214710_s_at,Aurora kinase inhibitor|Growth factor receptor inhibitor,0.8569337932472628,0.2790058281343466
danusertib,5,218619_s_at,Aurora kinase inhibitor|Growth factor receptor inhibitor,0.8569337932472628,0.2790058281343466
danusertib,5,202870_s_at,Aurora kinase inhibitor|Growth factor receptor inhibitor,0.8569337932472628,0.2790058281343466
danusertib,5,205393_s_at,Aurora kinase inhibitor|Growth factor receptor inhibitor,0.8569337932472628,0.2790058281343466
danusertib,5,202240_at,Aurora kinase inhibitor|Growth factor receptor inhibitor,0.8569337932472628,0.2790058281343466
danusertib,5,203627_at,Aurora kinase inhibitor|Growth factor receptor inhibitor,0.8569337932472628,0.2790058281343466
danusertib,5,218113_at,Aurora kinase inhibitor|Growth factor receptor inhibitor,0.8569337932472628,0.2790058281343466
danusertib,5,203358_s_at,Aurora kinase inhibitor|Growth factor receptor inhibitor,0.8569337932472628,0.2790058281343466
danusertib,5,202095_s_at,Aurora kinase inhibitor|Growth factor receptor inhibitor,0.8569337932472628,0.2790058281343466
danusertib,5,200083_at,Aurora kinase inhibitor|Growth factor receptor inhibitor,0.8569337932472628,0.2790058281343466
danusertib,5,202125_s_at,Aurora kinase inhibitor|Growth factor receptor inhibitor,0.8569337932472628,0.2790058281343466
danusertib,5,201896_s_at,Aurora kinase inhibitor|Growth factor receptor inhibitor,0.8569337932472628,0.2790058281343466
danusertib,5,203218_at,Aurora kinase inhibitor|Growth factor receptor inhibitor,0.8569337932472628,0.2790058281343466
danusertib,5,201292_at,Aurora kinase inhibitor|Growth factor receptor inhibitor,0.8569337932472628,0.2790058281343466
danusertib,5,201664_at,Aurora kinase inhibitor|Growth factor receptor inhibitor,0.8569337932472628,0.2790058281343466
danusertib,5,202284_s_at,Aurora kinase inhibitor|Growth factor receptor inhibitor,0.8569337932472628,0.2790058281343466
danusertib,5,201761_at,Aurora kinase inhibitor|Growth factor receptor inhibitor,0.8569337932472628,0.2790058281343466
danusertib,5,218350_s_at,Aurora kinase inhibitor|Growth factor receptor inhibitor,0.8569337932472628,0.2790058281343466
danusertib,5,201710_at,Aurora kinase inhibitor|Growth factor receptor inhibitor,0.8569337932472628,0.2790058281343466
danusertib,5,203409_at,Aurora kinase inhibitor|Growth factor receptor inhibitor,0.8569337932472628,0.2790058281343466
danusertib,5,202180_s_at,Aurora kinase inhibitor|Growth factor receptor inhibitor,0.8569337932472628,0.2790058281343466
danusertib,5,201397_at,Aurora kinase inhibitor|Growth factor receptor inhibitor,0.8569337932472628,0.2790058281343466
danusertib,5,201412_at,Aurora kinase inhibitor|Growth factor receptor inhibitor,0.8569337932472628,0.2790058281343466
danusertib,5,212815_at,Aurora kinase inhibitor|Growth factor receptor inhibitor,0.8569337932472628,0.2790058281343466
danusertib,5,202148_s_at,Aurora kinase inhibitor|Growth factor receptor inhibitor,0.8569337932472628,0.2790058281343466
danusertib,5,203138_at,Aurora kinase inhibitor|Growth factor receptor inhibitor,0.8569337932472628,0.2790058281343466
danusertib,5,217956_s_at,Aurora kinase inhibitor|Growth factor receptor inhibitor,0.8569337932472628,0.2790058281343466
danusertib,5,218039_at,Aurora kinase inhibitor|Growth factor receptor inhibitor,0.8569337932472628,0.2790058281343466
danusertib,5,204617_s_at,Aurora kinase inhibitor|Growth factor receptor inhibitor,0.8569337932472628,0.2790058281343466
danusertib,5,208708_x_at,Aurora kinase inhibitor|Growth factor receptor inhibitor,0.8569337932472628,0.2790058281343466
danusertib,5,212871_at,Aurora kinase inhibitor|Growth factor receptor inhibitor,0.8569337932472628,0.2790058281343466
danusertib,5,203379_at,Aurora kinase inhibitor|Growth factor receptor inhibitor,0.8569337932472628,0.2790058281343466
danusertib,5,218346_s_at,Aurora kinase inhibitor|Growth factor receptor inhibitor,0.8569337932472628,0.2790058281343466
danusertib,5,218898_at,Aurora kinase inhibitor|Growth factor receptor inhibitor,0.8569337932472628,0.2790058281343466
danusertib,5,217763_s_at,Aurora kinase inhibitor|Growth factor receptor inhibitor,0.8569337932472628,0.2790058281343466
danusertib,5,202830_s_at,Aurora kinase inhibitor|Growth factor receptor inhibitor,0.8569337932472628,0.2790058281343466
danusertib,5,202963_at,Aurora kinase inhibitor|Growth factor receptor inhibitor,0.8569337932472628,0.2790058281343466
danusertib,5,204126_s_at,Aurora kinase inhibitor|Growth factor receptor inhibitor,0.8569337932472628,0.2790058281343466
dapivirine,6,208763_s_at,Non-nucleoside reverse transcriptase inhibitor,0.7812075598649807,0.14211250371249212
dapivirine,6,201000_at,Non-nucleoside reverse transcriptase inhibitor,0.7812075598649807,0.14211250371249212
dapivirine,6,212811_x_at,Non-nucleoside reverse transcriptase inhibitor,0.7812075598649807,0.14211250371249212
dapivirine,6,219270_at,Non-nucleoside reverse transcriptase inhibitor,0.7812075598649807,0.14211250371249212
dasatinib,2,208687_x_at,KIT inhibitor|Src inhibitor|Bcr-Abl kinase inhibitor|Ephrin inhibitor|PDGFR tyrosine kinase receptor inhibitor|Tyrosine kinase inhibitor,0.7269964368964588,0.08027041944399067
dasatinib,2,208708_x_at,KIT inhibitor|Src inhibitor|Bcr-Abl kinase inhibitor|Ephrin inhibitor|PDGFR tyrosine kinase receptor inhibitor|Tyrosine kinase inhibitor,0.7269964368964588,0.08027041944399067
dasatinib,2,202705_at,KIT inhibitor|Src inhibitor|Bcr-Abl kinase inhibitor|Ephrin inhibitor|PDGFR tyrosine kinase receptor inhibitor|Tyrosine kinase inhibitor,0.7269964368964588,0.08027041944399067
dasatinib,3,203218_at,KIT inhibitor|Src inhibitor|Bcr-Abl kinase inhibitor|Ephrin inhibitor|PDGFR tyrosine kinase receptor inhibitor|Tyrosine kinase inhibitor,0.778053749164447,0.1489015341802891
dasatinib,3,209191_at,KIT inhibitor|Src inhibitor|Bcr-Abl kinase inhibitor|Ephrin inhibitor|PDGFR tyrosine kinase receptor inhibitor|Tyrosine kinase inhibitor,0.778053749164447,0.1489015341802891
dasatinib,4,207808_s_at,KIT inhibitor|Src inhibitor|Bcr-Abl kinase inhibitor|Ephrin inhibitor|PDGFR tyrosine kinase receptor inhibitor|Tyrosine kinase inhibitor,0.7832898919984872,0.20807217217060398
dasatinib,4,200617_at,KIT inhibitor|Src inhibitor|Bcr-Abl kinase inhibitor|Ephrin inhibitor|PDGFR tyrosine kinase receptor inhibitor|Tyrosine kinase inhibitor,0.7832898919984872,0.20807217217060398
dasatinib,4,204252_at,KIT inhibitor|Src inhibitor|Bcr-Abl kinase inhibitor|Ephrin inhibitor|PDGFR tyrosine kinase receptor inhibitor|Tyrosine kinase inhibitor,0.7832898919984872,0.20807217217060398
dasatinib,4,202942_at,KIT inhibitor|Src inhibitor|Bcr-Abl kinase inhibitor|Ephrin inhibitor|PDGFR tyrosine kinase receptor inhibitor|Tyrosine kinase inhibitor,0.7832898919984872,0.20807217217060398
dasatinib,4,202678_at,KIT inhibitor|Src inhibitor|Bcr-Abl kinase inhibitor|Ephrin inhibitor|PDGFR tyrosine kinase receptor inhibitor|Tyrosine kinase inhibitor,0.7832898919984872,0.20807217217060398
dasatinib,4,208398_s_at,KIT inhibitor|Src inhibitor|Bcr-Abl kinase inhibitor|Ephrin inhibitor|PDGFR tyrosine kinase receptor inhibitor|Tyrosine kinase inhibitor,0.7832898919984872,0.20807217217060398
dasatinib,4,201761_at,KIT inhibitor|Src inhibitor|Bcr-Abl kinase inhibitor|Ephrin inhibitor|PDGFR tyrosine kinase receptor inhibitor|Tyrosine kinase inhibitor,0.7832898919984872,0.20807217217060398
dasatinib,4,203911_at,KIT inhibitor|Src inhibitor|Bcr-Abl kinase inhibitor|Ephrin inhibitor|PDGFR tyrosine kinase receptor inhibitor|Tyrosine kinase inhibitor,0.7832898919984872,0.20807217217060398
dasatinib,4,201788_at,KIT inhibitor|Src inhibitor|Bcr-Abl kinase inhibitor|Ephrin inhibitor|PDGFR tyrosine kinase receptor inhibitor|Tyrosine kinase inhibitor,0.7832898919984872,0.20807217217060398
dasatinib,4,219270_at,KIT inhibitor|Src inhibitor|Bcr-Abl kinase inhibitor|Ephrin inhibitor|PDGFR tyrosine kinase receptor inhibitor|Tyrosine kinase inhibitor,0.7832898919984872,0.20807217217060398
dasatinib,4,205055_at,KIT inhibitor|Src inhibitor|Bcr-Abl kinase inhibitor|Ephrin inhibitor|PDGFR tyrosine kinase receptor inhibitor|Tyrosine kinase inhibitor,0.7832898919984872,0.20807217217060398
dasatinib,4,209191_at,KIT inhibitor|Src inhibitor|Bcr-Abl kinase inhibitor|Ephrin inhibitor|PDGFR tyrosine kinase receptor inhibitor|Tyrosine kinase inhibitor,0.7832898919984872,0.20807217217060398
dasatinib,4,203494_s_at,KIT inhibitor|Src inhibitor|Bcr-Abl kinase inhibitor|Ephrin inhibitor|PDGFR tyrosine kinase receptor inhibitor|Tyrosine kinase inhibitor,0.7832898919984872,0.20807217217060398
dasatinib,5,204748_at,KIT inhibitor|Src inhibitor|Bcr-Abl kinase inhibitor|Ephrin inhibitor|PDGFR tyrosine kinase receptor inhibitor|Tyrosine kinase inhibitor,0.793584538408848,0.2337527014335904
dasatinib,5,209464_at,KIT inhibitor|Src inhibitor|Bcr-Abl kinase inhibitor|Ephrin inhibitor|PDGFR tyrosine kinase receptor inhibitor|Tyrosine kinase inhibitor,0.793584538408848,0.2337527014335904
dasatinib,5,202454_s_at,KIT inhibitor|Src inhibitor|Bcr-Abl kinase inhibitor|Ephrin inhibitor|PDGFR tyrosine kinase receptor inhibitor|Tyrosine kinase inhibitor,0.793584538408848,0.2337527014335904
dasatinib,5,200617_at,KIT inhibitor|Src inhibitor|Bcr-Abl kinase inhibitor|Ephrin inhibitor|PDGFR tyrosine kinase receptor inhibitor|Tyrosine kinase inhibitor,0.793584538408848,0.2337527014335904
dasatinib,5,203418_at,KIT inhibitor|Src inhibitor|Bcr-Abl kinase inhibitor|Ephrin inhibitor|PDGFR tyrosine kinase receptor inhibitor|Tyrosine kinase inhibitor,0.793584538408848,0.2337527014335904
