moa	dose	assay	avg_precision	no_of_compounds_per_moa	median_replicate_correlation	p_value_percent_matching
nitric oxide synthase inhibitor	0.04 uM	Cell Painting	0.0034574287459521423	4	-0.0012199731205503423	0.669
nitric oxide synthase inhibitor	0.12 uM	Cell Painting	0.003741809785111922	4	-0.026674686968229326	0.958
nitric oxide synthase inhibitor	0.37 uM	Cell Painting	0.0036907675136666268	4	-0.004821959343298019	0.711
nitric oxide synthase inhibitor	1.11 uM	Cell Painting	0.003358563669020392	4	-0.002163270731596582	0.662
nitric oxide synthase inhibitor	3.33 uM	Cell Painting	0.003285885420917713	4	-0.0022686884324865635	0.672
nitric oxide synthase inhibitor	10 uM	Cell Painting	0.003943994448856334	4	-0.004449834098443051	0.785
nitric oxide synthase inhibitor	All	Cell Painting	0.0029087828076456647	24	-0.004729554266595571	1
nitric oxide synthase inhibitor	0.04 uM	L1000	0.008248048485578207	4	0.027122592739717108	0.442
nitric oxide synthase inhibitor	0.12 uM	L1000	0.003765261437526122	4	-0.02260542317769121	0.848
nitric oxide synthase inhibitor	0.37 uM	L1000	0.005122187416383279	4	0.019287244553015056	0.539
nitric oxide synthase inhibitor	1.11 uM	L1000	0.003154833884615	4	-0.02369622238654264	0.863
nitric oxide synthase inhibitor	3.33 uM	L1000	0.010721920191571645	4	0.025051341195698813	0.433
nitric oxide synthase inhibitor	10 uM	L1000	0.016934688858582264	4	0.09748689290186446	0.074
nitric oxide synthase inhibitor	All	L1000	0.0035864740838618065	24	0.018032231273439583	0.832
non-nucleoside reverse transcriptase inhibitor	0.04 uM	Cell Painting	0.0049980901634596045	4	0.011741697211373218	0.407
non-nucleoside reverse transcriptase inhibitor	0.12 uM	Cell Painting	0.005141657287618713	4	0.0021657386916383607	0.614
non-nucleoside reverse transcriptase inhibitor	0.37 uM	Cell Painting	0.002673746393927796	4	-0.025254191222903566	0.939
non-nucleoside reverse transcriptase inhibitor	1.11 uM	Cell Painting	0.006176122367898945	4	0.023152893355922334	0.219
non-nucleoside reverse transcriptase inhibitor	3.33 uM	Cell Painting	0.0025385657814040205	4	-0.006747004244242167	0.744
non-nucleoside reverse transcriptase inhibitor	10 uM	Cell Painting	0.03328269900604994	4	0.09223350566352287	0.021
non-nucleoside reverse transcriptase inhibitor	All	Cell Painting	0.0030786446375126943	24	-7.971206586331251e-5	0.999
non-nucleoside reverse transcriptase inhibitor	0.04 uM	L1000	0.0036018817560987807	4	8.136442945324103e-4	0.716
non-nucleoside reverse transcriptase inhibitor	0.12 uM	L1000	0.0027385499229407367	4	0.0025095782381108055	0.69
non-nucleoside reverse transcriptase inhibitor	0.37 uM	L1000	0.002584155259811261	4	-0.02151807220646306	0.864
non-nucleoside reverse transcriptase inhibitor	1.11 uM	L1000	0.005913244679158349	4	0.06489054102170365	0.146
non-nucleoside reverse transcriptase inhibitor	3.33 uM	L1000	0.0031454255064002	4	-0.014835484685019946	0.79
non-nucleoside reverse transcriptase inhibitor	10 uM	L1000	0.007919966774166332	4	0.07005199784482724	0.156
non-nucleoside reverse transcriptase inhibitor	All	L1000	0.002740198625527013	24	-0.005020750665814206	1
norepinephrine reputake inhibitor|tricyclic antidepressant	All	Cell Painting	0.02142789538879465	12	0.1724613854311437	0
norepinephrine reputake inhibitor|tricyclic antidepressant	All	L1000	0.011765927682433647	12	0.10211969601165577	0
nucleoside reverse transcriptase inhibitor	0.04 uM	Cell Painting	0.005546567131291685	4	0.03496877866370612	0.1
nucleoside reverse transcriptase inhibitor	0.12 uM	Cell Painting	0.003942452346871834	4	-0.011467483939843669	0.83
nucleoside reverse transcriptase inhibitor	0.37 uM	Cell Painting	0.005412038181045751	4	0.01506375132967923	0.342
nucleoside reverse transcriptase inhibitor	1.11 uM	Cell Painting	0.005719845262519015	4	0.0012041081750140768	0.597
nucleoside reverse transcriptase inhibitor	3.33 uM	Cell Painting	0.0044168089772129715	4	0.006697956327044831	0.496
nucleoside reverse transcriptase inhibitor	10 uM	Cell Painting	0.003329459838528769	4	8.433189943690916e-4	0.715
nucleoside reverse transcriptase inhibitor	All	Cell Painting	0.003211137353863999	24	0.003806483653422707	0.88
nucleoside reverse transcriptase inhibitor	0.04 uM	L1000	0.013649456918283303	4	0.06901797296356074	0.169
nucleoside reverse transcriptase inhibitor	0.12 uM	L1000	0.00750150236382157	4	-0.09818617114792495	0.988
nucleoside reverse transcriptase inhibitor	0.37 uM	L1000	0.010246628537679348	4	0.05205264954746275	0.253
nucleoside reverse transcriptase inhibitor	1.11 uM	L1000	0.007979224921099957	4	0.06928657060812528	0.129
nucleoside reverse transcriptase inhibitor	3.33 uM	L1000	0.02780705476160091	4	-0.021106290653475416	0.836
nucleoside reverse transcriptase inhibitor	10 uM	L1000	0.0037789789047685696	4	-0.03287890422671898	0.905
nucleoside reverse transcriptase inhibitor	All	L1000	0.005722996338515392	24	0.01977807391999676	0.735
o6-alkylguanine-dna alkyltransferase inhibitor	All	Cell Painting	9.792897902326282e-4	12	-0.0071977645789191285	1
o6-alkylguanine-dna alkyltransferase inhibitor	All	L1000	8.749671741324324e-4	12	0.03325755044816249	0.081
opioid receptor agonist	0.04 uM	Cell Painting	0.004383750731693906	3	0.007614872642469804	0.47
opioid receptor agonist	0.12 uM	Cell Painting	0.010033353134612339	3	0.04021711579771177	0.106
opioid receptor agonist	0.37 uM	Cell Painting	0.0038953357226696912	3	0.020704194765096627	0.29
opioid receptor agonist	1.11 uM	Cell Painting	0.0028308268567363713	3	0.009531637295294564	0.433
opioid receptor agonist	3.33 uM	Cell Painting	0.0037381795585811482	3	0.016749207633601902	0.354
opioid receptor agonist	10 uM	Cell Painting	0.00419209133182139	3	0.04285626165029559	0.23
opioid receptor agonist	All	Cell Painting	0.003074126574553317	18	0.012273079847250911	0.025
opioid receptor agonist	0.04 uM	L1000	0.004333445439714685	3	0.001796559548173452	0.585
opioid receptor agonist	0.12 uM	L1000	0.006850807801358192	3	0.056881424936340505	0.226
opioid receptor agonist	0.37 uM	L1000	0.007896159099371167	3	0.165170293422912	0.022
opioid receptor agonist	1.11 uM	L1000	0.0049753681136126965	3	-0.01202588365769485	0.669
opioid receptor agonist	3.33 uM	L1000	0.006243473977501742	3	-0.0204701803227343	0.71
opioid receptor agonist	10 uM	L1000	0.0037811559256801814	3	0.08000822095490978	0.153
opioid receptor agonist	All	L1000	0.004329196692277906	18	0.053401583890949116	0
opioid receptor agonist|opioid receptor antagonist	All	Cell Painting	0.007308972617261644	6	0.014757381277957182	0.097
opioid receptor agonist|opioid receptor antagonist	All	L1000	0.008012880665530239	12	-0.027165092855388442	1
opioid receptor antagonist	0.04 uM	Cell Painting	0.005450755636447639	4	-0.014102737134859164	0.866
opioid receptor antagonist	0.12 uM	Cell Painting	0.0064243938147498375	4	0.016070799878540102	0.332
opioid receptor antagonist	0.37 uM	Cell Painting	0.004395008521715908	4	-0.014602073197822352	0.847
opioid receptor antagonist	1.11 uM	Cell Painting	0.003381374511527254	4	-0.028819952793276187	0.955
opioid receptor antagonist	3.33 uM	Cell Painting	0.006763655536343815	4	-0.02065729824332577	0.923
opioid receptor antagonist	10 uM	Cell Painting	0.025464614033072073	4	0.00835965477724242	0.6
opioid receptor antagonist	All	Cell Painting	0.004037528402015486	24	-0.011961773941592431	1
opioid receptor antagonist	0.04 uM	L1000	0.006281994787712996	4	0.07450035494766855	0.143
opioid receptor antagonist	0.12 uM	L1000	0.010966482329980324	4	0.07004623243517319	0.126
opioid receptor antagonist	0.37 uM	L1000	0.006466352533120627	4	0.054687288233620054	0.238
opioid receptor antagonist	1.11 uM	L1000	0.004675189056111185	4	-0.012950381023739386	0.795
opioid receptor antagonist	3.33 uM	L1000	0.011248243007151376	4	0.027800222166172776	0.409
opioid receptor antagonist	10 uM	L1000	0.0061391340788933485	4	0.030481824617702775	0.429
opioid receptor antagonist	All	L1000	0.005469960462047932	24	0.02306692000736655	0.473
orexin receptor antagonist	All	Cell Painting	NA	6	6.881861981293559e-4	0.792
orexin receptor antagonist	All	L1000	0.001511293321055476	12	0.05009226374435095	0.001
oxidative stress inducer	All	Cell Painting	8.069407455290847e-4	12	-0.0010858447237126164	0.977
oxidative stress inducer	All	L1000	8.800648500849405e-4	12	-0.00364999514988725	1
p38 mapk inhibitor	0.04 uM	Cell Painting	0.017906532403765482	6	0.04250240997049155	0.02
p38 mapk inhibitor	0.12 uM	Cell Painting	0.02789420754853677	6	0.07387812151559196	0
p38 mapk inhibitor	0.37 uM	Cell Painting	0.07115476228630993	6	0.11037639801426861	0
p38 mapk inhibitor	1.11 uM	Cell Painting	0.11343787288760135	6	0.11025151411155866	0
p38 mapk inhibitor	3.33 uM	Cell Painting	0.03956263258438089	6	0.06569451324189368	0.001
p38 mapk inhibitor	10 uM	Cell Painting	0.01479868631471183	6	0.048266623999777825	0.081
p38 mapk inhibitor	All	Cell Painting	0.027978747365422184	36	0.0688011749632519	0
p38 mapk inhibitor	0.04 uM	L1000	0.007538597672171618	6	0.06408942916359599	0.127
p38 mapk inhibitor	0.12 uM	L1000	0.009180842951063202	6	0.1053813340644428	0.023
p38 mapk inhibitor	0.37 uM	L1000	0.0072201380627770866	6	0.09200854601649366	0.033
p38 mapk inhibitor	1.11 uM	L1000	0.012748578542894537	6	0.09762720315564047	0.023
p38 mapk inhibitor	3.33 uM	L1000	0.010711119090514002	6	0.11982435932822233	0.005
p38 mapk inhibitor	10 uM	L1000	0.01050823417228839	6	0.11791941128702568	0.011
p38 mapk inhibitor	All	L1000	0.007452795558383057	36	0.07554493278819022	0
parp inhibitor	0.04 uM	Cell Painting	0.011197761777424691	5	0.032174059013445236	0.092
parp inhibitor	0.12 uM	Cell Painting	0.005557591343637608	5	0.01382737047651994	0.379
parp inhibitor	0.37 uM	Cell Painting	0.004506310088856301	5	-0.008928537214647017	0.829
parp inhibitor	1.11 uM	Cell Painting	0.006152081690353443	5	0.022095759302299352	0.19
parp inhibitor	3.33 uM	Cell Painting	0.007417010634809993	5	-0.010562503084930707	0.841
parp inhibitor	10 uM	Cell Painting	0.009031989401314198	5	0.01566758072046506	0.497
parp inhibitor	All	Cell Painting	0.004765627032399484	30	0.010147000743743025	0.035
parp inhibitor	0.04 uM	L1000	0.0038010860154614823	5	0.01347797746280138	0.606
parp inhibitor	0.12 uM	L1000	0.006283442351792543	5	0.07697220629074734	0.084
parp inhibitor	0.37 uM	L1000	0.005856632241294132	5	0.012176070400723053	0.619
parp inhibitor	1.11 uM	L1000	0.0038511329200390724	5	-0.003304180492959245	0.772
parp inhibitor	3.33 uM	L1000	0.005069166821952615	5	-0.0013265578615023893	0.73
parp inhibitor	10 uM	L1000	0.006247434977443716	5	-0.01679598406704607	0.9
parp inhibitor	All	L1000	0.0035810492555007596	30	0.007677934510353094	1
pdgfr tyrosine kinase receptor inhibitor|vegfr inhibitor	All	Cell Painting	0.010184877904714278	12	9.758529858143225e-4	0.908
pdgfr tyrosine kinase receptor inhibitor|vegfr inhibitor	All	L1000	0.006808947297611556	12	0.016649979561688535	0.754
phosphodiesterase inhibitor	0.04 uM	Cell Painting	0.030635364227991915	28	0.007999917226326574	0.426
phosphodiesterase inhibitor	0.12 uM	Cell Painting	0.03177112573480716	28	0.013802077576337054	0.076
phosphodiesterase inhibitor	0.37 uM	Cell Painting	0.02936910632673549	28	0.0075949142362407	0.363
phosphodiesterase inhibitor	1.11 uM	Cell Painting	0.03103119338969254	28	0.010289807960808386	0.135
phosphodiesterase inhibitor	3.33 uM	Cell Painting	0.03169422592257955	28	0.010500959998663968	0.146
phosphodiesterase inhibitor	10 uM	Cell Painting	0.03344147191013104	28	0.01871649584188156	0.329
phosphodiesterase inhibitor	All	Cell Painting	0.030099310339077225	168	0.00804270624002115	0.007
phosphodiesterase inhibitor	0.04 uM	L1000	0.027843747494541764	28	0.03431174021657605	0.199
phosphodiesterase inhibitor	0.12 uM	L1000	0.027115023210394048	28	0.027456917331712086	0.348
phosphodiesterase inhibitor	0.37 uM	L1000	0.028056445623510198	28	0.027668600322227878	0.46
phosphodiesterase inhibitor	1.11 uM	L1000	0.027991269217715442	28	0.025713116936845287	0.401
phosphodiesterase inhibitor	3.33 uM	L1000	0.027714640251624994	28	0.019244981810234672	0.685
phosphodiesterase inhibitor	10 uM	L1000	0.02748593012062404	28	0.026719181323522745	0.526
phosphodiesterase inhibitor	All	L1000	0.028012711464838563	168	0.024177249603680548	0.153
pi3k inhibitor	0.04 uM	Cell Painting	0.014132934086193821	7	0.01211031430707503	0.343
pi3k inhibitor	0.12 uM	Cell Painting	0.011265093585711934	7	-0.022786382351160185	0.998
pi3k inhibitor	0.37 uM	Cell Painting	0.013327410183068787	7	-0.003100818295225414	0.773
pi3k inhibitor	1.11 uM	Cell Painting	0.02618756626630407	7	0.011255625206844075	0.337
pi3k inhibitor	3.33 uM	Cell Painting	0.036088840806645074	7	0.03010766296535572	0.043
pi3k inhibitor	10 uM	Cell Painting	0.039859381809544465	7	0.04761859745777398	0.06
pi3k inhibitor	All	Cell Painting	0.0179397855735604	36	0.016320579656347284	0
pi3k inhibitor	0.04 uM	L1000	0.012577540839132283	7	0.024469015982466414	0.523
pi3k inhibitor	0.12 uM	L1000	0.013636373971023656	7	0.03467500251214963	0.318
pi3k inhibitor	0.37 uM	L1000	0.02156287459387924	7	0.05940294023887514	0.111
pi3k inhibitor	1.11 uM	L1000	0.026278349958542037	7	0.043249265470174575	0.225
pi3k inhibitor	3.33 uM	L1000	0.036724394714029614	7	-0.007120777823213821	0.875
pi3k inhibitor	10 uM	L1000	0.058467818624028015	7	0.07166276518294962	0.066
pi3k inhibitor	All	L1000	0.017579286690575992	42	0.04186498092633144	0
pim kinase inhibitor	All	Cell Painting	0.001103269431936246	12	0.017214931107638203	0.009
pim kinase inhibitor	All	L1000	8.764910847958066e-4	12	0.0031306108395319984	0.993
pkc inhibitor	0.04 uM	Cell Painting	0.006512427252834867	4	0.01902741725275874	0.292
pkc inhibitor	0.12 uM	Cell Painting	0.004637836935421714	4	0.019838237544547208	0.275
pkc inhibitor	0.37 uM	Cell Painting	0.01181439174121916	4	0.022774387609364857	0.209
pkc inhibitor	1.11 uM	Cell Painting	0.011606857734452159	4	0.05700080974872822	0.015
pkc inhibitor	3.33 uM	Cell Painting	0.014333915640463749	4	-0.014270667559646968	0.87
pkc inhibitor	10 uM	Cell Painting	0.005090660935119563	4	0.021522625115036467	0.402
pkc inhibitor	All	Cell Painting	0.0054220872342713375	24	0.025426288694065713	0
pkc inhibitor	0.04 uM	L1000	0.0025934152920476902	4	-0.03270483459588233	0.905
pkc inhibitor	0.12 uM	L1000	0.0062434059841018534	4	0.08826077379285766	0.072
pkc inhibitor	0.37 uM	L1000	0.0025214346949123307	4	-0.020220835569081413	0.859
pkc inhibitor	1.11 uM	L1000	0.0032012540906747908	4	-0.01923424723825877	0.84
pkc inhibitor	3.33 uM	L1000	0.003323968626814798	4	0.007306474142051208	0.613
pkc inhibitor	10 uM	L1000	0.004798195442183821	4	0.06453557374332047	0.179
pkc inhibitor	All	L1000	0.0028351872986290584	24	0.002322736020538502	1
platelet activating factor receptor antagonist	All	Cell Painting	0.0014243706860757605	12	0.01919459298967846	0.004
platelet activating factor receptor antagonist	All	L1000	8.491655069626269e-4	12	-0.07891942352276474	1
plk inhibitor	0.04 uM	Cell Painting	1	4	0.6104446984996958	0
plk inhibitor	0.12 uM	Cell Painting	0.8838827838827839	4	0.5872633027724714	0
plk inhibitor	0.37 uM	Cell Painting	0.9720279720279721	4	0.5851894216596509	0
plk inhibitor	1.11 uM	Cell Painting	1	4	0.6029968875628768	0
plk inhibitor	3.33 uM	Cell Painting	1	4	0.6414705469931521	0
plk inhibitor	10 uM	Cell Painting	0.9583333333333334	4	0.6289110187942608	0
plk inhibitor	All	Cell Painting	0.7941024800572708	24	0.5824570847390291	0
plk inhibitor	0.04 uM	L1000	0.3235271509578399	4	0.22994070028179908	0
plk inhibitor	0.12 uM	L1000	0.5465613693874564	4	0.4120128901279094	0
plk inhibitor	0.37 uM	L1000	0.4790238001555137	4	0.4447402249416864	0
plk inhibitor	1.11 uM	L1000	0.5108726677805625	4	0.39578866644708016	0
plk inhibitor	3.33 uM	L1000	0.40491452991452986	4	0.3686304182278656	0
plk inhibitor	10 uM	L1000	0.20409344416838135	4	0.22275872827923998	0.002
plk inhibitor	All	L1000	0.29003482221851246	24	0.36860389252512515	0
potassium channel activator	0.04 uM	Cell Painting	0.007378828343202503	6	-0.00153885531359773	0.724
potassium channel activator	0.12 uM	Cell Painting	0.013761756326412456	6	0.011649252438953992	0.37
potassium channel activator	0.37 uM	Cell Painting	0.009692635311129781	6	0.019180740782538012	0.171
potassium channel activator	1.11 uM	Cell Painting	0.014767473418496298	6	0.015888497077167735	0.262
potassium channel activator	3.33 uM	Cell Painting	0.004186900267281128	6	0.021867736048255558	0.157
potassium channel activator	10 uM	Cell Painting	0.003048786538885662	6	-0.0013382309264494284	0.829
potassium channel activator	All	Cell Painting	0.0057260198214812265	24	0.015155486487580444	0.003
potassium channel activator	0.04 uM	L1000	0.010303578828555371	6	-0.00863491818184327	0.875
potassium channel activator	0.12 uM	L1000	0.005883364152569249	6	-0.005177096403072501	0.813
potassium channel activator	0.37 uM	L1000	0.006899375542950803	6	0.013765722895255204	0.644
potassium channel activator	1.11 uM	L1000	0.0057754980825182765	6	0.024270713288563058	0.447
potassium channel activator	3.33 uM	L1000	0.0055613947097850535	6	-0.004197658436247461	0.782
potassium channel activator	10 uM	L1000	0.005589965464530619	6	0.02391990502590516	0.51
potassium channel activator	All	L1000	0.005411632555181338	36	0.016837841082521947	0.934
potassium channel blocker	0.04 uM	Cell Painting	0.003540452767497161	4	-0.010366752422887622	0.815
potassium channel blocker	0.12 uM	Cell Painting	0.002910000591792596	4	-0.006436368341822162	0.768
potassium channel blocker	0.37 uM	Cell Painting	0.004664465605946404	4	0.02964356491511204	0.134
potassium channel blocker	1.11 uM	Cell Painting	0.002392082059368029	4	-0.020060383606818145	0.906
potassium channel blocker	3.33 uM	Cell Painting	0.003450022323662382	4	0.010520926873968038	0.419
potassium channel blocker	10 uM	Cell Painting	0.005308377772173993	4	0.05590497173593273	0.097
potassium channel blocker	All	Cell Painting	0.0024583675373050138	24	-0.010224668909857067	1
potassium channel blocker	0.04 uM	L1000	0.013103793899654072	4	0.19284139319325985	0.006
potassium channel blocker	0.12 uM	L1000	0.003479206273831208	4	0.021162108292219765	0.498
potassium channel blocker	0.37 uM	L1000	0.0037435750555474315	4	0.06320184762230982	0.178
potassium channel blocker	1.11 uM	L1000	0.0028663187599566623	4	-0.06958014564677792	0.975
potassium channel blocker	3.33 uM	L1000	0.0034806782934289674	4	0.011726237367337147	0.576
potassium channel blocker	10 uM	L1000	0.004236107965464603	4	0.04890617594180735	0.271
potassium channel blocker	All	L1000	0.003153222564425831	24	0.03665590787313237	0.006
ppar receptor agonist	0.04 uM	Cell Painting	0.004141553792839476	3	-0.014673691648730015	0.775
ppar receptor agonist	0.12 uM	Cell Painting	0.007457637546212547	3	0.008318505405985928	0.456
ppar receptor agonist	0.37 uM	Cell Painting	0.006094405485867506	3	8.502394132386879e-5	0.574
ppar receptor agonist	1.11 uM	Cell Painting	0.006647506549899235	3	-8.532812326583077e-4	0.58
ppar receptor agonist	3.33 uM	Cell Painting	0.004889172245840575	3	-0.0021674942243595117	0.601
