target	dose	assay	avg_precision	no_of_compounds_per_target	median_correlation
PPARA	0.12 uM	L1000	0.0019525412743279982	3	-0.07203512691347475
PPARA	0.37 uM	Cell Painting	0.0021793570219966157	3	8.502394132386879e-5
PPARA	0.37 uM	L1000	0.0024223069919061765	3	0.018217209791523237
PPARA	1.11 uM	Cell Painting	0.0028155294100605834	3	0.015966566672978348
PPARA	1.11 uM	L1000	0.04372427983539094	3	-0.010430977735130307
PPARA	3.33 uM	Cell Painting	0.0027578232127872947	3	0.0029796600093979783
PPARA	3.33 uM	L1000	0.009180899625583423	3	-0.002868379755207049
PPARA	10 uM	Cell Painting	0.012497659614304437	3	-0.01231867890367253
PPARA	10 uM	L1000	0.0034065492917359635	3	0.0017837805275867041
PPARA	All	Cell Painting	0.0018041767329061683	18	0.02684424861208508
PPARA	All	L1000	0.0032907075124310493	18	0.0746905615220873
PPARA|PPARD|PPARG	0.04 uM	Cell Painting	0.010830053755985761	13	0.005482967147642716
PPARA|PPARD|PPARG	0.04 uM	L1000	0.024211386132536573	13	0.044558407925373494
PPARA|PPARD|PPARG	0.12 uM	Cell Painting	0.02126315591674308	13	0.0074532547835296
PPARA|PPARD|PPARG	0.12 uM	L1000	0.01652435462467184	13	0.03050375945830424
PPARA|PPARD|PPARG	0.37 uM	Cell Painting	0.01240042820247412	13	0.004601461448629207
PPARA|PPARD|PPARG	0.37 uM	L1000	0.02341901654309049	13	0.05610258874333782
PPARA|PPARD|PPARG	1.11 uM	Cell Painting	0.01720535750381671	13	-4.4765630923384995e-4
PPARA|PPARD|PPARG	1.11 uM	L1000	0.0167731385668489	13	0.03190789846072537
PPARA|PPARD|PPARG	3.33 uM	Cell Painting	0.01325040937217412	13	0.015078417617129072
PPARA|PPARD|PPARG	3.33 uM	L1000	0.017824380518930337	13	0.020287597708010453
PPARA|PPARD|PPARG	10 uM	Cell Painting	0.020749143372261507	13	0.02952993490810149
PPARA|PPARD|PPARG	10 uM	L1000	0.10159713701203688	13	0.044532667999360134
PPARA|PPARD|PPARG	All	Cell Painting	0.013513476514639395	78	0.012110387774052489
PPARA|PPARD|PPARG	All	L1000	0.016537970577042316	78	0.0408417316511211
PPARG	0.04 uM	Cell Painting	0.013180427542234942	11	0.005370021218669331
PPARG	0.04 uM	L1000	0.041629803250344294	11	0.01406315491923753
PPARG	0.12 uM	Cell Painting	0.017692623699246193	11	0.006588004161073272
PPARG	0.12 uM	L1000	0.011068859914614343	11	0.03184295355420878
PPARG	0.37 uM	Cell Painting	0.01317144566109555	11	0.003752960614714389
PPARG	0.37 uM	L1000	0.1133885061370458	11	0.05767187789368998
PPARG	1.11 uM	Cell Painting	0.010643550318277482	11	-3.769368346974122e-4
PPARG	1.11 uM	L1000	0.008765695851032158	11	0.0339792772954777
PPARG	3.33 uM	Cell Painting	0.01651775029259288	11	0.022804899067300422
PPARG	3.33 uM	L1000	0.013222387161965898	11	0.024000592201735598
PPARG	10 uM	Cell Painting	0.01162385767049707	11	0.031801362633329076
PPARG	10 uM	L1000	0.03495525648498944	11	0.05515174781540951
PPARG	All	Cell Painting	0.011503497544937518	66	0.013156468307436123
PPARG	All	L1000	0.01012281914559186	66	0.042744517385617645
PPARG|TRPM3	0.04 uM	Cell Painting	0.01159499561666034	11	0.005370021218669331
PPARG|TRPM3	0.04 uM	L1000	0.018578053467774948	11	0.01406315491923753
PPARG|TRPM3	0.12 uM	Cell Painting	0.021790009707337576	11	0.006588004161073272
PPARG|TRPM3	0.12 uM	L1000	0.010430498417910682	11	0.03184295355420878
PPARG|TRPM3	0.37 uM	Cell Painting	0.013718425934272915	11	0.003752960614714389
PPARG|TRPM3	0.37 uM	L1000	0.00945494170065772	11	0.05767187789368998
PPARG|TRPM3	1.11 uM	Cell Painting	0.02813624283174736	11	-3.769368346974122e-4
PPARG|TRPM3	1.11 uM	L1000	0.009598069038171269	11	0.0339792772954777
PPARG|TRPM3	3.33 uM	Cell Painting	0.02720063128356366	11	0.022804899067300422
PPARG|TRPM3	3.33 uM	L1000	0.04658561468634183	11	0.024000592201735598
PPARG|TRPM3	10 uM	Cell Painting	0.02955919656426226	11	0.031801362633329076
PPARG|TRPM3	10 uM	L1000	0.02286715141140348	11	0.05515174781540951
PPARG|TRPM3	All	Cell Painting	0.015141254848155912	66	0.013156468307436123
PPARG|TRPM3	All	L1000	0.010613498740205831	66	0.042744517385617645
PRKCA|PRKCB|PRKCD|PRKCE|PRKCH|PRKCQ	0.04 uM	Cell Painting	0.0020644418095354636	3	0.003165629385513465
PRKCA|PRKCB|PRKCD|PRKCE|PRKCH|PRKCQ	0.04 uM	L1000	0.0019887376415494047	3	-0.01763281317090426
PRKCA|PRKCB|PRKCD|PRKCE|PRKCH|PRKCQ	0.12 uM	Cell Painting	0.005509334918040905	3	0.036194688429207277
PRKCA|PRKCB|PRKCD|PRKCE|PRKCH|PRKCQ	0.12 uM	L1000	0.0023634453781512603	3	0.0406386046500876
PRKCA|PRKCB|PRKCD|PRKCE|PRKCH|PRKCQ	0.37 uM	Cell Painting	0.0026982478695874333	3	-0.024921242037062363
PRKCA|PRKCB|PRKCD|PRKCE|PRKCH|PRKCQ	0.37 uM	L1000	0.0019584548570055816	3	0.01536061563006742
PRKCA|PRKCB|PRKCD|PRKCE|PRKCH|PRKCQ	1.11 uM	Cell Painting	0.006470428648941942	3	-0.04665807230178603
PRKCA|PRKCB|PRKCD|PRKCE|PRKCH|PRKCQ	1.11 uM	L1000	0.0021895191909027806	3	0.018041990804314827
PRKCA|PRKCB|PRKCD|PRKCE|PRKCH|PRKCQ	3.33 uM	Cell Painting	0.058388416745357254	3	0.039766361129663884
PRKCA|PRKCB|PRKCD|PRKCE|PRKCH|PRKCQ	3.33 uM	L1000	0.0023162864308802424	3	0.015076612090092624
PRKCA|PRKCB|PRKCD|PRKCE|PRKCH|PRKCQ	10 uM	Cell Painting	0.017645744918472192	3	0.14516605987646256
PRKCA|PRKCB|PRKCD|PRKCE|PRKCH|PRKCQ	10 uM	L1000	0.02405167674546454	3	0.10121499731415085
PRKCA|PRKCB|PRKCD|PRKCE|PRKCH|PRKCQ	All	Cell Painting	0.002879197927508093	18	0.036194688429207277
PRKCA|PRKCB|PRKCD|PRKCE|PRKCH|PRKCQ	All	L1000	0.0015305235603646197	18	0.048924247662382625
PSEN1	0.04 uM	Cell Painting	0.024890221998341244	3	0.06830525954975888
PSEN1	0.04 uM	L1000	0.008237884293702027	3	0.07614986405171506
PSEN1	0.12 uM	Cell Painting	0.03573452583353573	3	0.07362868646039249
PSEN1	0.12 uM	L1000	0.006704212120581702	3	0.15472700998084282
PSEN1	0.37 uM	Cell Painting	0.11812725090036015	3	0.16521919220697173
PSEN1	0.37 uM	L1000	0.031183862433862432	3	0.18213698788470184
PSEN1	1.11 uM	Cell Painting	0.062049618869993176	3	0.12124624959000811
PSEN1	1.11 uM	L1000	0.00502559856951248	3	0.09292043958940173
PSEN1	3.33 uM	Cell Painting	0.0295221327203903	3	0.09066990871092838
PSEN1	3.33 uM	L1000	0.005225396736292202	3	0.13128014437514682
PSEN1	10 uM	Cell Painting	0.010725492654804374	3	0.1163171904023394
PSEN1	10 uM	L1000	0.010968949101782593	3	0.11952384902557003
PSEN1	All	Cell Painting	0.023553208813289303	18	0.12785788122124866
PSEN1	All	L1000	0.004178342863804448	18	0.11952384902557003
PTAFR	0.04 uM	Cell Painting	0.002789400278940028	2	0.016863914709645048
PTAFR	0.04 uM	L1000	0.001081665765278529	2	-0.16453619386684845
PTAFR	0.12 uM	Cell Painting	0.006369426751592357	2	0.057964967399667874
PTAFR	0.12 uM	L1000	0.001195457262402869	2	-0.08239127451258624
PTAFR	0.37 uM	Cell Painting	0.00390625	2	0.04565074383509991
PTAFR	0.37 uM	L1000	0.005952380952380952	2	0.19241910350592192
PTAFR	1.11 uM	Cell Painting	0.0015501209329356364	2	-0.012703361708316558
PTAFR	1.11 uM	L1000	0.003278688524590164	2	0.022018028062375336
PTAFR	3.33 uM	Cell Painting	0.008620689655172414	2	0.039471706410417084
PTAFR	3.33 uM	L1000	0.0011210762331838565	2	-0.11513804972449146
PTAFR	10 uM	Cell Painting	0.002257336343115124	2	-0.0024354344145003644
PTAFR	10 uM	L1000	0.006172839506172839	2	0.13928237422247142
PTAFR	All	Cell Painting	0.0014243706860757605	12	0.0476170539323064
PTAFR	All	L1000	8.491655069626269e-4	12	0.11717681458777288
PTGDR2|TBXA2R	0.04 uM	Cell Painting	0.009523809523809525	2	0.0807660613012553
PTGDR2|TBXA2R	0.04 uM	L1000	0.0015527950310559005	2	0.019113856527486348
PTGDR2|TBXA2R	0.12 uM	Cell Painting	0.0045871559633027525	2	0.0354425448652816
PTGDR2|TBXA2R	0.12 uM	L1000	0.001183431952662722	2	-0.06949849051868463
PTGDR2|TBXA2R	0.37 uM	Cell Painting	0.0021551724137931034	2	0.0067880179227618725
PTGDR2|TBXA2R	0.37 uM	L1000	0.0010626992561105207	2	-0.050321488921924916
PTGDR2|TBXA2R	1.11 uM	Cell Painting	0.0029940119760479044	2	-0.0023653368799892464
PTGDR2|TBXA2R	1.11 uM	L1000	0.0010775862068965517	2	0.001130215713702928
PTGDR2|TBXA2R	3.33 uM	Cell Painting	0.001937984496124031	2	-0.005800919251398064
PTGDR2|TBXA2R	3.33 uM	L1000	0.0011507479861910242	2	-0.026479514901065135
PTGDR2|TBXA2R	10 uM	Cell Painting	0.0012919896640826874	2	-0.03709205908163175
PTGDR2|TBXA2R	10 uM	L1000	0.007142857142857143	2	0.0936046273994426
PTGDR2|TBXA2R	All	Cell Painting	0.0011430788342151853	12	0.03072987326185887
PTGDR2|TBXA2R	All	L1000	8.575373310638367e-4	12	0.08037984552796007
PTGFR	0.04 uM	Cell Painting	0.005292945804591311	3	-0.011154419659018828
PTGFR	0.04 uM	L1000	0.002505328842005904	3	-0.010228395424619506
PTGFR	0.12 uM	Cell Painting	0.017427743206656555	3	0.07192470219146127
PTGFR	0.12 uM	L1000	0.010063164815241537	3	0.06656520991043777
PTGFR	0.37 uM	Cell Painting	0.025333314648769728	3	0.012317864701568397
PTGFR	0.37 uM	L1000	0.014368322041855133	3	0.032435038618501395
PTGFR	1.11 uM	Cell Painting	0.03344214608920491	3	0.06496448788906382
PTGFR	1.11 uM	L1000	0.01851698604857143	3	0.08870219022110651
PTGFR	3.33 uM	Cell Painting	0.04082270803811486	3	0.03672559334278031
PTGFR	3.33 uM	L1000	0.020470329047895867	3	0.08095125650500652
PTGFR	10 uM	Cell Painting	0.01167176689259507	3	0.04836067714620764
PTGFR	10 uM	L1000	0.06273019305294163	3	0.1605545403043915
PTGFR	All	Cell Painting	0.006370378311930793	18	0.04988549924539697
PTGFR	All	L1000	0.005435550747528739	18	0.07514005092383066
PTGIS|PTGS1|PTGS2	0.04 uM	Cell Painting	0.032271855865611654	32	0.006060463367657743
PTGIS|PTGS1|PTGS2	0.04 uM	L1000	0.0353718748580549	32	0.021121615152312565
PTGIS|PTGS1|PTGS2	0.12 uM	Cell Painting	0.03262237631484982	32	0.006179306330150392
PTGIS|PTGS1|PTGS2	0.12 uM	L1000	0.0395656501467655	32	0.023632787598544973
PTGIS|PTGS1|PTGS2	0.37 uM	Cell Painting	0.03397352874015182	32	0.0033794274515608633
PTGIS|PTGS1|PTGS2	0.37 uM	L1000	0.054344694105689775	32	0.03148585686331441
PTGIS|PTGS1|PTGS2	1.11 uM	Cell Painting	0.042970607253880806	32	0.0027106625325815327
PTGIS|PTGS1|PTGS2	1.11 uM	L1000	0.031181568849550458	32	0.024791230259671122
PTGIS|PTGS1|PTGS2	3.33 uM	Cell Painting	0.05446104101678595	32	0.003224424701767416
PTGIS|PTGS1|PTGS2	3.33 uM	L1000	0.044863780129314274	32	0.02750004676118563
PTGIS|PTGS1|PTGS2	10 uM	Cell Painting	0.042085478511509726	32	0.0037924731754646703
PTGIS|PTGS1|PTGS2	10 uM	L1000	0.048191245970827315	32	0.027849582104978073
PTGIS|PTGS1|PTGS2	All	Cell Painting	0.033049953838694725	192	0.004410061456625549
PTGIS|PTGS1|PTGS2	All	L1000	0.03425761226396697	192	0.02753667968206454
PTGS1	0.04 uM	Cell Painting	0.03468747078986012	26	0.005682016904939694
PTGS1	0.04 uM	L1000	0.02740742374177454	26	0.026526930000553565
PTGS1	0.12 uM	Cell Painting	0.022637064423257885	26	0.007485872360168607
PTGS1	0.12 uM	L1000	0.03052803945565644	26	0.025462109804598135
PTGS1	0.37 uM	Cell Painting	0.024378394552611794	26	0.006650966449497815
PTGS1	0.37 uM	L1000	0.029654836169953024	26	0.031378244428711136
PTGS1	1.11 uM	Cell Painting	0.03562835976368199	26	0.00473597714180131
PTGS1	1.11 uM	L1000	0.024906552225435984	26	0.020931565215912776
PTGS1	3.33 uM	Cell Painting	0.022094773006881722	26	0.004612478155616197
PTGS1	3.33 uM	L1000	0.035712665931517965	26	0.025565251856226174
PTGS1	10 uM	Cell Painting	0.02613170972510523	26	0.0022491258020183773
PTGS1	10 uM	L1000	0.06020564170124266	26	0.03305390263773475
PTGS1	All	Cell Painting	0.024517423142267313	156	0.0061395280306203795
PTGS1	All	L1000	0.02738755849489876	156	0.02885504278820833
PTGS1|PTGS2	0.04 uM	Cell Painting	0.03424886487374891	32	0.006060463367657743
PTGS1|PTGS2	0.04 uM	L1000	0.031083732843686523	32	0.021121615152312565
PTGS1|PTGS2	0.12 uM	Cell Painting	0.034150099523645984	32	0.006179306330150392
PTGS1|PTGS2	0.12 uM	L1000	0.03573027578816689	32	0.023632787598544973
PTGS1|PTGS2	0.37 uM	Cell Painting	0.03576594970538851	32	0.0033794274515608633
PTGS1|PTGS2	0.37 uM	L1000	0.03481080838173012	32	0.03148585686331441
PTGS1|PTGS2	1.11 uM	Cell Painting	0.03096177442771932	32	0.0027106625325815327
PTGS1|PTGS2	1.11 uM	L1000	0.032241098567917036	32	0.024791230259671122
PTGS1|PTGS2	3.33 uM	Cell Painting	0.03297590639195368	32	0.003224424701767416
PTGS1|PTGS2	3.33 uM	L1000	0.03661699599988201	32	0.02750004676118563
PTGS1|PTGS2	10 uM	Cell Painting	0.032852941808576175	32	0.0037924731754646703
PTGS1|PTGS2	10 uM	L1000	0.03538101684095103	32	0.027849582104978073
PTGS1|PTGS2	All	Cell Painting	0.031897570171902194	192	0.004410061456625549
PTGS1|PTGS2	All	L1000	0.033556411759513856	192	0.02753667968206454
PTGS1|PTGS2|SLC5A8	0.04 uM	Cell Painting	0.02923604334986932	32	0.006060463367657743
PTGS1|PTGS2|SLC5A8	0.04 uM	L1000	0.027875431291515818	32	0.021121615152312565
PTGS1|PTGS2|SLC5A8	0.12 uM	Cell Painting	0.023783807082029484	32	0.006179306330150392
PTGS1|PTGS2|SLC5A8	0.12 uM	L1000	0.03862125857255416	32	0.023632787598544973
PTGS1|PTGS2|SLC5A8	0.37 uM	Cell Painting	0.030466992017831374	32	0.0033794274515608633
PTGS1|PTGS2|SLC5A8	0.37 uM	L1000	0.04774253555074544	32	0.03148585686331441
PTGS1|PTGS2|SLC5A8	1.11 uM	Cell Painting	0.03980361451875851	32	0.0027106625325815327
PTGS1|PTGS2|SLC5A8	1.11 uM	L1000	0.03427137239585081	32	0.024791230259671122
PTGS1|PTGS2|SLC5A8	3.33 uM	Cell Painting	0.03162241826504083	32	0.003224424701767416
PTGS1|PTGS2|SLC5A8	3.33 uM	L1000	0.04062279608634343	32	0.02750004676118563
PTGS1|PTGS2|SLC5A8	10 uM	Cell Painting	0.03939398344670737	32	0.0037924731754646703
PTGS1|PTGS2|SLC5A8	10 uM	L1000	0.03930530496862987	32	0.027849582104978073
PTGS1|PTGS2|SLC5A8	All	Cell Painting	0.029201386715777593	192	0.004410061456625549
PTGS1|PTGS2|SLC5A8	All	L1000	0.03174243975730393	192	0.02753667968206454
PTGS2	0.04 uM	Cell Painting	0.036439237637888214	27	0.007640021365106362
PTGS2	0.04 uM	L1000	0.027118722043422534	27	0.019148713313966798
PTGS2	0.12 uM	Cell Painting	0.035755024260637466	27	0.0065841029428585175
PTGS2	0.12 uM	L1000	0.030608774371137498	27	0.025462109804598135
PTGS2	0.37 uM	Cell Painting	0.035965041436842475	27	0.007602128662968274
PTGS2	0.37 uM	L1000	0.02737480574162761	27	0.027481420327946062
PTGS2	1.11 uM	Cell Painting	0.02729868368455364	27	0.002110609945603477
PTGS2	1.11 uM	L1000	0.032350202815062554	27	0.029953382553783284
PTGS2	3.33 uM	Cell Painting	0.02984364547043429	27	0.0035318407070744316
PTGS2	3.33 uM	L1000	0.03292937272826992	27	0.023872898780005654
PTGS2	10 uM	Cell Painting	0.024760968289705997	27	0.0031178875296821573
PTGS2	10 uM	L1000	0.029987478439058208	27	0.029033755106185617
PTGS2	All	Cell Painting	0.028144204600918744	162	0.0057985785204692115
PTGS2	All	L1000	0.029075829089158067	162	0.02886436101532548
PTK2	0.04 uM	Cell Painting	0.004081632653061225	2	0.053009566671931144
PTK2	0.04 uM	L1000	0.0018656716417910447	2	-0.0035150224924647686
PTK2	0.12 uM	Cell Painting	0.003003003003003003	2	0.049523613197493294
PTK2	0.12 uM	L1000	0.0018552875695732839	2	-0.020117430682502536
PTK2	0.37 uM	Cell Painting	0.0011389521640091116	2	-0.03917145362161112
PTK2	0.37 uM	L1000	0.016666666666666666	2	0.02375788039830112
PTK2	1.11 uM	Cell Painting	0.0013850415512465374	2	-0.022292606920921137
PTK2	1.11 uM	L1000	0.005747126436781609	2	0.09804583523917153
PTK2	3.33 uM	Cell Painting	0.06666666666666667	2	0.272839929527263
PTK2	3.33 uM	L1000	0.0018050541516245488	2	0.07440251828593311
PTK2	10 uM	Cell Painting	0.1	2	0.38217613683619006
PTK2	10 uM	L1000	0.0010615711252653928	2	-0.18384258592973513
PTK2	All	Cell Painting	0.0014577985322700247	12	0.07509766495287504
PTK2	All	L1000	0.0013262024675283581	12	0.08292181388365666
PTK2|PTK2B	0.04 uM	Cell Painting	0.0027397260273972603	2	0.053009566671931144
PTK2|PTK2B	0.04 uM	L1000	0.001422475106685633	2	-0.0035150224924647686
PTK2|PTK2B	0.12 uM	Cell Painting	0.002688172043010753	2	0.049523613197493294
PTK2|PTK2B	0.12 uM	L1000	0.0013698630136986301	2	-0.020117430682502536
PTK2|PTK2B	0.37 uM	Cell Painting	0.0010799136069114472	2	-0.03917145362161112
PTK2|PTK2B	0.37 uM	L1000	0.003236245954692557	2	0.02375788039830112
PTK2|PTK2B	1.11 uM	Cell Painting	0.0012254901960784314	2	-0.022292606920921137
PTK2|PTK2B	1.11 uM	L1000	0.0029154518950437317	2	0.09804583523917153
PTK2|PTK2B	3.33 uM	Cell Painting	0.022727272727272728	2	0.272839929527263
PTK2|PTK2B	3.33 uM	L1000	0.00228310502283105	2	0.07440251828593311
PTK2|PTK2B	10 uM	Cell Painting	0.14285714285714285	2	0.38217613683619006
PTK2|PTK2B	10 uM	L1000	0.0010964912280701754	2	-0.18384258592973513
PTK2|PTK2B	All	Cell Painting	0.0010242088224137623	12	0.07509766495287504
PTK2|PTK2B	All	L1000	8.546465982067405e-4	12	0.08292181388365666
PTPN1	0.04 uM	Cell Painting	NA	1	NA
PTPN1	0.04 uM	L1000	NA	1	NA
PTPN1	0.12 uM	Cell Painting	NA	1	NA
PTPN1	0.12 uM	L1000	NA	1	NA
PTPN1	0.37 uM	Cell Painting	NA	1	NA
PTPN1	0.37 uM	L1000	NA	1	NA
PTPN1	1.11 uM	Cell Painting	NA	1	NA
PTPN1	1.11 uM	L1000	NA	1	NA
PTPN1	3.33 uM	Cell Painting	NA	1	NA
PTPN1	3.33 uM	L1000	NA	1	NA
PTPN1	10 uM	Cell Painting	NA	1	NA
PTPN1	10 uM	L1000	NA	1	NA
PTPN1	All	Cell Painting	NA	6	0.2188758916757219
PTPN1	All	L1000	NA	6	0.04510460583461269
RARA|RARB	0.04 uM	Cell Painting	0.03154623154623155	4	0.09700839887050121
RARA|RARB	0.04 uM	L1000	0.0023771809986019954	4	0.05042801672645231
RARA|RARB	0.12 uM	Cell Painting	0.06524156765583647	4	0.08404870763197342
RARA|RARB	0.12 uM	L1000	0.003214243023350202	4	0.03379207647713992
RARA|RARB	0.37 uM	Cell Painting	0.011651001779221785	4	0.10614832556039161
RARA|RARB	0.37 uM	L1000	0.011632274625977006	4	0.09145116240353764
RARA|RARB	1.11 uM	Cell Painting	0.008657470680725997	4	0.10454205855906767
RARA|RARB	1.11 uM	L1000	0.019886753446335954	4	0.13166617332214353
RARA|RARB	3.33 uM	Cell Painting	0.10241324291982448	4	0.10197652111183814
RARA|RARB	3.33 uM	L1000	0.05163614163614163	4	0.1270362172659623
RARA|RARB	10 uM	Cell Painting	0.02609680362572314	4	0.07899017588444433
RARA|RARB	10 uM	L1000	0.01934013804517402	4	0.1661204830991041
RARA|RARB	All	Cell Painting	0.012489743893698538	24	0.13036184439220988
RARA|RARB	All	L1000	0.006112580564349085	24	0.09299585100407065
RARA|RARB|RARG	0.04 uM	Cell Painting	0.39582156973461324	5	0.09700839887050121
RARA|RARB|RARG	0.04 uM	L1000	0.0083807309997861	5	0.15971954832280125
RARA|RARB|RARG	0.12 uM	Cell Painting	0.3458731422505308	5	0.12750151095171325
RARA|RARB|RARG	0.12 uM	L1000	0.006910362714236744	5	0.06879242631122441
RARA|RARB|RARG	0.37 uM	Cell Painting	0.0915595937175566	5	0.10051813831831374
RARA|RARB|RARG	0.37 uM	L1000	0.00554678605968113	5	0.10576548324262268
RARA|RARB|RARG	1.11 uM	Cell Painting	0.21173349056603774	5	0.10454205855906767
RARA|RARB|RARG	1.11 uM	L1000	0.007645392025510447	5	0.09112539940295925
RARA|RARB|RARG	3.33 uM	Cell Painting	0.15293040293040294	5	0.10197652111183814
RARA|RARB|RARG	3.33 uM	L1000	0.013776761211026653	5	0.06471500393653443
RARA|RARB|RARG	10 uM	Cell Painting	0.07731603050378151	5	0.07899017588444433
RARA|RARB|RARG	10 uM	L1000	0.008529286774145252	5	0.15314753136143516
RARA|RARB|RARG	All	Cell Painting	0.07879193327288489	30	0.1238020956100383
RARA|RARB|RARG	All	L1000	0.004085201554955048	30	0.09007089050874967
RARA|RARB|RARG|RXRA|RXRB|RXRG	0.04 uM	Cell Painting	0.06747423178045106	6	0.11777264412640784
RARA|RARB|RARG|RXRA|RXRB|RXRG	0.04 uM	L1000	0.017885837534213647	6	0.062418277215671336
RARA|RARB|RARG|RXRA|RXRB|RXRG	0.12 uM	Cell Painting	0.07250759586243459	6	0.13268630630196093
RARA|RARB|RARG|RXRA|RXRB|RXRG	0.12 uM	L1000	0.00874849846173206	6	0.003666709252811213
RARA|RARB|RARG|RXRA|RXRB|RXRG	0.37 uM	Cell Painting	0.09156906906906906	6	0.10382753042201061
RARA|RARB|RARG|RXRA|RXRB|RXRG	0.37 uM	L1000	0.019718849187027796	6	0.06992753830578531
RARA|RARB|RARG|RXRA|RXRB|RXRG	1.11 uM	Cell Painting	0.1076073500967118	6	0.12693366566435513
RARA|RARB|RARG|RXRA|RXRB|RXRG	1.11 uM	L1000	0.023271637998361076	6	0.08339690059467542
RARA|RARB|RARG|RXRA|RXRB|RXRG	3.33 uM	Cell Painting	0.028716685544948488	6	0.12030154946775792
RARA|RARB|RARG|RXRA|RXRB|RXRG	3.33 uM	L1000	0.1185579359555928	6	0.06468351096203731
RARA|RARB|RARG|RXRA|RXRB|RXRG	10 uM	Cell Painting	0.010328032962248667	6	0.07952019312952502
RARA|RARB|RARG|RXRA|RXRB|RXRG	10 uM	L1000	0.05933495000480647	6	0.11855969044004806
RARA|RARB|RARG|RXRA|RXRB|RXRG	All	Cell Painting	0.03611247661694264	36	0.12603180878932652
RARA|RARB|RARG|RXRA|RXRB|RXRG	All	L1000	0.014382968970657273	36	0.0730385906767512
RARB|RARG	0.04 uM	Cell Painting	0.0066156280003491314	5	0.09700839887050121
RARB|RARG	0.04 uM	L1000	0.01613388823231249	5	0.15971954832280125
RARB|RARG	0.12 uM	Cell Painting	0.005314870832451634	5	0.12750151095171325
RARB|RARG	0.12 uM	L1000	0.007084723396010286	5	0.06879242631122441
RARB|RARG	0.37 uM	Cell Painting	0.015232161853300832	5	0.10051813831831374
RARB|RARG	0.37 uM	L1000	0.0062582715906870125	5	0.10576548324262268
RARB|RARG	1.11 uM	Cell Painting	0.020280669085816147	5	0.10454205855906767
RARB|RARG	1.11 uM	L1000	0.005853478440752695	5	0.09112539940295925
RARB|RARG	3.33 uM	Cell Painting	0.01612999517642329	5	0.10197652111183814
RARB|RARG	3.33 uM	L1000	0.004418606701673494	5	0.06471500393653443
RARB|RARG	10 uM	Cell Painting	0.02486866359447005	5	0.07899017588444433
RARB|RARG	10 uM	L1000	0.013965210961749654	5	0.15314753136143516
RARB|RARG	All	Cell Painting	0.009714347287289059	30	0.1238020956100383
RARB|RARG	All	L1000	0.0044650386874168805	30	0.09007089050874967
RARG	0.04 uM	Cell Painting	0.07199546485260772	4	0.11765677794542964
RARG	0.04 uM	L1000	0.006965209595024592	4	0.209556421744388
RARG	0.12 uM	Cell Painting	0.14	4	0.08709634776759108
RARG	0.12 uM	L1000	0.011025705884453032	4	0.09383164425428767
RARG	0.37 uM	Cell Painting	0.03633831878250083	4	0.10051813831831374
RARG	0.37 uM	L1000	0.006320021374542877	4	0.10576548324262268
RARG	1.11 uM	Cell Painting	0.12241579558652729	4	0.13987368986208515
RARG	1.11 uM	L1000	0.004224436838992095	4	0.05893991019247693
RARG	3.33 uM	Cell Painting	0.027697143973361316	4	0.08362963462603686
RARG	3.33 uM	L1000	0.0036534847227361112	4	0.01059312865656245
RARG	10 uM	Cell Painting	0.020408617520831285	4	0.07899017588444433
RARG	10 uM	L1000	0.012206766130222438	4	0.14468995528130152
RARG	All	Cell Painting	0.022489597849682776	24	0.1268996741804318
RARG	All	L1000	0.0036844604366368357	24	0.10447825614770498
ROCK1|ROCK2	0.04 uM	Cell Painting	0.008119760968347172	4	0.03090666638163273
ROCK1|ROCK2	0.04 uM	L1000	0.0037686413448109364	4	-0.031787147439894844
ROCK1|ROCK2	0.12 uM	Cell Painting	0.00498842579187209	4	0.006345947705696395
ROCK1|ROCK2	0.12 uM	L1000	0.018141375679175103	4	0.08530290031124682
ROCK1|ROCK2	0.37 uM	Cell Painting	0.025399641911441454	4	0.03540216450280099
ROCK1|ROCK2	0.37 uM	L1000	0.012001193377815814	4	0.05048886708801154
ROCK1|ROCK2	1.11 uM	Cell Painting	0.06691264087596768	4	0.03572839118263731
ROCK1|ROCK2	1.11 uM	L1000	0.011958788867798947	4	0.08383196531967915
ROCK1|ROCK2	3.33 uM	Cell Painting	0.20458164747380433	4	0.10504460055015262
ROCK1|ROCK2	3.33 uM	L1000	0.005291375924590384	4	0.027214650686316767
ROCK1|ROCK2	10 uM	Cell Painting	0.013296365110298513	4	0.07724137283755898
ROCK1|ROCK2	10 uM	L1000	0.0076803869793733584	4	0.05081049993553144
ROCK1|ROCK2	All	Cell Painting	0.017422652665317184	24	0.042954600680000045
